"key","state","MUKEY","NLDAS2_GRID","BD_100","BD_25","Clay_100","Clay_25","KSAT_100","KSAT_25","OC_100","OC_25","PAWC_100","PAWC_25","pH_100","pH_25","SAT_100","SAT_25","Silt_100","Silt_25","Year","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","PlantYear","PlantingPop","FertilizerDOY","HarvestDOY","HarvestNum","FertilizerRate","yield","dsoc"
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,1997,7.8952723374296,20.0167025089606,-3.62640168970814,903.7,123.5,39.4,38.6643992609529,277.3,144.1,251.9,210.5,8.36766193036354,23.0043916141601,957.739697152233,26.2032258064516,-10.1709677419355,36.3741935483871,15.1333333333333,3.34951612903226,1990,642.473,136,275,8,50,7.16093155607289,0.748943784685836
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,1998,10.5852620967742,21.1559498207885,-0.352016129032258,869.4,111.8,44.3,34.143307457773,267.9,176.7,210.1,193.5,8.90357462877624,27.6231798931208,915.664185479224,27.6709677419355,-4.56129032258065,32.2322580645161,4.01171146953405,5.63942652329749,1990,642.473,136,275,9,50,7.79955126762431,0.837847919234109
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,1999,9.24927131336406,21.1684050179211,-3.23162442396313,944.6,168.8,28.9,54.4368751092253,351.7,129.4,325.4,225.7,9.43700652841782,23.9635650705236,1009.53300242888,28.5774193548387,-10.8032258064516,39.3806451612903,14.7567383512545,11.1493906810036,1990,642.473,136,275,10,50,7.7962209075308,0.833591011664241
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,2000,8.98848890742801,19.848853046595,-4.17057842046719,1126,215.1,35,50.9566947733492,431.4,118.8,303,155.8,8.85554041527623,23.8714567716142,976.589088561177,25.7,-11.3967741935484,37.0967741935484,18.1036917562724,0.46598071931776,1990,642.473,136,275,11,50,8.08718489679288,0.767997993938552
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,2001,9.38320244495648,20.6479032258065,-2.73070276497696,1105.8,189.2,12.7,59.9888555957522,423.7,113.5,294.6,113.5,8.56973566308244,24.1884553906542,946.77200466533,26.4935483870968,-8.93548387096774,35.4290322580645,15.7370609318996,-2.73070276497696,1990,642.473,136,275,12,50,7.85167604466662,0.763244698751878
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,2002,9.15402297747056,21.4913082437276,-2.20270737327189,748.9,112.5,30.7,45.6705756331894,256.2,112.5,247.5,112.5,8.59939132104455,25.7940136383533,995.43459767386,27.8935483870968,-5.44516129032258,33.3387096774194,18.1321684587814,-2.20270737327189,1990,642.473,136,275,13,50,7.7366170556563,0.851846302010033
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,2003,8.65221006144393,20.7423655913978,-4.73890168970814,883,177.2,18.6,61.7064910056356,315,75.3,225.7,75.3,9.07379160266257,23.4680775761862,1029.04646854046,28.4322580645161,-10.2321428571429,38.664400921659,10.994247311828,-4.73890168970814,1990,642.473,136,275,14,50,7.54628637945641,0.777245085375755
"MI187070_42.4375N_85.3125W","MI","187070","42.4375N_85.3125W",1.70527027027027,1.71576923076923,17.3513513513514,12.3846153846154,0.377464864864865,0.150184615384615,0.166162162162162,0.796384615384615,0.1279,0.135607692307692,5.30675675675676,5.75384615384615,0.356471621621622,0.352519230769231,20.8918918918919,39.2692307692308,2004,8.98249629217649,19.3470788530466,-4.69883203559511,917.9,220.1,17.7,71.9288055627515,387,98.5,208.5,98.5,8.75486837226548,25.0416054198404,984.368517419219,25.1322580645161,-9.82903225806452,34.9612903225806,18.127311827957,-4.69883203559511,1990,642.473,136,275,15,50,8.20753719013334,0.824064221209384
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1990,9.40162474398362,20.0898028673835,-1.43907450076805,1137.8,180.5,48.5,41.497586347915,430.5,185.7,259.3,209.9,8.59434267793139,28.2259373891168,862.702803916706,25.4354838709677,-5.01290322580645,30.4483870967742,10.8887096774194,0.267914746543779,1990,642.473,136,275,1,0,2.46515617718294,0.0573298979006878
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1991,9.65861559139785,21.3664516129032,-3.16129032258065,1065.7,180.8,15.3,51.7568783511091,356.4,118.4,297.2,118.4,8.60935355862775,24.1180155717929,1011.24238553897,26.6870967741935,-9.00967741935484,35.6967741935484,16.3240501792115,-3.16129032258065,1990,642.473,136,275,2,0,5.34371712939808,0.725658019146196
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1992,8.16136710542578,18.2872759856631,-2.29454949944383,945.6,171.7,28,55.1037612920009,396.3,136,299.8,141,8.38370813249289,27.7903071115569,844.460973443793,23.8,-6.36774193548387,30.1677419354839,17.7667204301075,-1.06121616611049,1990,642.473,136,275,3,50,7.00974662520505,0.877723841868673
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1993,8.04316596262161,20.5790501792115,-3.89149385560676,1027.8,171.9,28.8,55.4212178462445,378.1,144.5,371.6,144.5,8.04705901177675,23.3143761965267,977.0524319261,26.5225806451613,-7.99285714285714,34.5154377880184,14.7488709677419,-3.89149385560676,1990,642.473,136,275,4,50,6.97907714592131,0.81632106861902
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1994,8.33051843317972,20.3193369175627,-5.78771121351766,984.6,169.2,34,57.6621570755364,447.5,132.6,447.5,144.4,9.15061443932412,23.2135063518042,1064.28729578075,26.041935483871,-13.3774193548387,39.4193548387097,20.3193369175627,-5.23287250384025,1990,642.473,136,275,5,50,7.7405254951643,0.810584819309456
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1995,8.38463197644649,22.3953046594982,-5.0599846390169,880.7,125.9,24.3,46.5200665445951,295.4,105.7,295.4,105.7,8.32212109575013,22.3113166105902,1102.84333661955,28.958064516129,-8.34193548387097,37.3,22.3953046594982,-5.0599846390169,1990,642.473,136,275,6,50,7.68251444456539,0.883602288288743
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1996,7.37137606599926,19.9945161290323,-4.99777530589544,825.3,152.6,21.8,54.2528719930846,346.4,91.8,228.3,91.8,8.63642720306513,22.7699645598758,1054.88339334139,26.4645161290323,-11.4645161290323,37.9290322580645,12.4406989247312,-4.99777530589544,1990,642.473,136,275,7,50,7.1033205631388,0.846744454279774
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1997,7.8952723374296,20.0167025089606,-3.62640168970814,903.7,123.5,39.4,38.6643992609529,277.3,144.1,251.9,210.5,8.36766193036354,23.0043916141601,957.739697152233,26.2032258064516,-10.1709677419355,36.3741935483871,15.1333333333333,3.34951612903226,1990,642.473,136,275,8,50,7.1612690195436,0.734302103208806
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1998,10.5852620967742,21.1559498207885,-0.352016129032258,869.4,111.8,44.3,34.143307457773,267.9,176.7,210.1,193.5,8.90357462877624,27.6231798931208,915.664185479224,27.6709677419355,-4.56129032258065,32.2322580645161,4.01171146953405,5.63942652329749,1990,642.473,136,275,9,50,7.49393746396251,0.815829054013095
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,1999,9.24927131336406,21.1684050179211,-3.23162442396313,944.6,168.8,28.9,54.4368751092253,351.7,129.4,325.4,225.7,9.43700652841782,23.9635650705236,1009.53300242888,28.5774193548387,-10.8032258064516,39.3806451612903,14.7567383512545,11.1493906810036,1990,642.473,136,275,10,50,7.91093919388956,0.81492603185889
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,2000,8.98848890742801,19.848853046595,-4.17057842046719,1126,215.1,35,50.9566947733492,431.4,118.8,303,155.8,8.85554041527623,23.8714567716142,976.589088561177,25.7,-11.3967741935484,37.0967741935484,18.1036917562724,0.46598071931776,1990,642.473,136,275,11,50,8.20367352516425,0.797713583859051
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,2001,9.38320244495648,20.6479032258065,-2.73070276497696,1105.8,189.2,12.7,59.9888555957522,423.7,113.5,294.6,113.5,8.56973566308244,24.1884553906542,946.77200466533,26.4935483870968,-8.93548387096774,35.4290322580645,15.7370609318996,-2.73070276497696,1990,642.473,136,275,12,50,7.91982585873413,0.788898265571235
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,2002,9.15402297747056,21.4913082437276,-2.20270737327189,748.9,112.5,30.7,45.6705756331894,256.2,112.5,247.5,112.5,8.59939132104455,25.7940136383533,995.43459767386,27.8935483870968,-5.44516129032258,33.3387096774194,18.1321684587814,-2.20270737327189,1990,642.473,136,275,13,50,7.79698791543817,0.858373027862244
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,2003,8.65221006144393,20.7423655913978,-4.73890168970814,883,177.2,18.6,61.7064910056356,315,75.3,225.7,75.3,9.07379160266257,23.4680775761862,1029.04646854046,28.4322580645161,-10.2321428571429,38.664400921659,10.994247311828,-4.73890168970814,1990,642.473,136,275,14,50,7.64999788150633,0.801807239655504
"MI187072_42.4375N_85.3125W","MI","187072","42.4375N_85.3125W",1.56702702702703,1.56846153846154,14.2162162162162,7.57692307692308,0.96577027027027,1.17243846153846,0.223927027027027,0.650492307692308,0.125717567567568,0.130038461538462,6.20945945945946,6.05769230769231,0.408686486486486,0.408146153846154,11.1756756756757,19.6153846153846,2004,8.98249629217649,19.3470788530466,-4.69883203559511,917.9,220.1,17.7,71.9288055627515,387,98.5,208.5,98.5,8.75486837226548,25.0416054198404,984.368517419219,25.1322580645161,-9.82903225806452,34.9612903225806,18.127311827957,-4.69883203559511,1990,642.473,136,275,15,50,8.30128862387716,0.830810773498983
